geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,is_coastal,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
AT33,2020,757634.0,78.0,44000.0,Tirol,12651.059478808633,59.88700007845884,0.0,0.31867574490504469,0.45048196849729572,0.2164230924318872,0.0,0.0144191941657722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25221795.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969284.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868910.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838194.0
AT34,2020,397139.0,79.5,45700.0,Vorarlberg,2619.0236403088584,151.63627921784084,0.0,0.27267597765363127,0.38227932960893851,0.0757653631284916,0.0,0.26927932960893852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838194.0
BE10,2020,1223364.0,61.3,68800.0,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,161.77489479944217,7562.1375091397585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE10,2020,1223364.0,61.3,68800.0,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,161.77489479944217,7562.1375091397585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782873.0
BE10,2020,1223364.0,61.3,68800.0,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,161.77489479944217,7562.1375091397585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
